subjects,items,condition,parallel,semantic,RT
P18,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P21,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P26,nma-nma.01.rtf,nma-nma,2,2,0
P28,nma-nma.01.rtf,nma-nma,2,2,0
P29,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P14,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P18,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P28,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P01,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P17,nma-nma.01.rtf,nma-nma,2,2,0
P18,nma-nma.01.rtf,nma-nma,2,2,0
P19,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P23,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P27,nma-nma.01.rtf,nma-nma,2,2,0
P29,nma-nma.01.rtf,nma-nma,2,2,0
P30,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P02,nma-nma.01.rtf,nma-nma,2,2,0
P03,nma-nma.01.rtf,nma-nma,2,2,0
P04,nma-nma.01.rtf,nma-nma,2,2,0
P05,nma-nma.01.rtf,nma-nma,2,2,0
P06,nma-nma.01.rtf,nma-nma,2,2,0
P07,nma-nma.01.rtf,nma-nma,2,2,0
P08,nma-nma.01.rtf,nma-nma,2,2,0
P09,nma-nma.01.rtf,nma-nma,2,2,0
P10,nma-nma.01.rtf,nma-nma,2,2,0
P11,nma-nma.01.rtf,nma-nma,2,2,0
P12,nma-nma.01.rtf,nma-nma,2,2,0
P13,nma-nma.01.rtf,nma-nma,2,2,0
P14,nma-nma.01.rtf,nma-nma,2,2,0
P15,nma-nma.01.rtf,nma-nma,2,2,0
P16,nma-nma.01.rtf,nma-nma,2,2,0
P17,nma-nma.01.rtf,nma-nma,2,2,0
P18,nma-nma.01.rtf,nma-nma,2,2,0
P19,nma-nma.01.rtf,nma-nma,2,2,0
P20,nma-nma.01.rtf,nma-nma,2,2,0
P21,nma-nma.01.rtf,nma-nma,2,2,0
P22,nma-nma.01.rtf,nma-nma,2,2,0
P23,nma-nma.01.rtf,nma-nma,2,2,0
P24,nma-nma.01.rtf,nma-nma,2,2,0
P25,nma-nma.01.rtf,nma-nma,2,2,0
P26,nma-nma.01.rtf,nma-nma,2,2,0
P27,nma-nma.01.rtf,nma-nma,2,2,0
P28,nma-nma.01.rtf,nma-nma,2,2,0
P29,nma-nma.01.rtf,nma-nma,2,2,0
P30,nma-nma.01.rtf,nma-nma,2,2,0
P31,nma-nma.01.rtf,nma-nma,2,2,0
P32,nma-nma.01.rtf,nma-nma,2,2,0
P33,nma-nma.01.rtf,nma-nma,2,2,0
P34,nma-nma.01.rtf,nma-nma,2,2,0
P35,nma-nma.01.rtf,nma-nma,2,2,0
P36,nma-nma.01.rtf,nma-nma,2,2,0
P37,nma-nma.01.rtf,nma-nma,2,2,0
P14,nma-nma.02.rtf,nma-nma,2,2,3182
P01,nma-nma.02.rtf,nma-nma,2,2,2386
P14,nma-nma.02.rtf,nma-nma,2,2,2195
P01,nma-nma.02.rtf,nma-nma,2,2,1827
P14,nma-nma.02.rtf,nma-nma,2,2,1697
P19,nma-nma.02.rtf,nma-nma,2,2,1481
P37,nma-nma.02.rtf,nma-nma,2,2,1442
P30,nma-nma.02.rtf,nma-nma,2,2,1432
P08,nma-nma.02.rtf,nma-nma,2,2,1403
P11,nma-nma.02.rtf,nma-nma,2,2,1242
P01,nma-nma.02.rtf,nma-nma,2,2,1162
P23,nma-nma.02.rtf,nma-nma,2,2,1117
P30,nma-nma.02.rtf,nma-nma,2,2,992
P25,nma-nma.02.rtf,nma-nma,2,2,977
P08,nma-nma.02.rtf,nma-nma,2,2,909
P32,nma-nma.02.rtf,nma-nma,2,2,904
P29,nma-nma.02.rtf,nma-nma,2,2,884
P23,nma-nma.02.rtf,nma-nma,2,2,870
P04,nma-nma.02.rtf,nma-nma,2,2,860
P21,nma-nma.02.rtf,nma-nma,2,2,860
P25,nma-nma.02.rtf,nma-nma,2,2,850
P30,nma-nma.02.rtf,nma-nma,2,2,840
P19,nma-nma.02.rtf,nma-nma,2,2,821
P15,nma-nma.02.rtf,nma-nma,2,2,806
P19,nma-nma.02.rtf,nma-nma,2,2,787
P21,nma-nma.02.rtf,nma-nma,2,2,781
P26,nma-nma.02.rtf,nma-nma,2,2,780
P01,nma-nma.02.rtf,nma-nma,2,2,740
P07,nma-nma.02.rtf,nma-nma,2,2,723
P14,nma-nma.02.rtf,nma-nma,2,2,723
P32,nma-nma.02.rtf,nma-nma,2,2,718
P32,nma-nma.02.rtf,nma-nma,2,2,695
P28,nma-nma.02.rtf,nma-nma,2,2,689
P04,nma-nma.02.rtf,nma-nma,2,2,684
P31,nma-nma.02.rtf,nma-nma,2,2,660
P31,nma-nma.02.rtf,nma-nma,2,2,660
P30,nma-nma.02.rtf,nma-nma,2,2,650
P01,nma-nma.02.rtf,nma-nma,2,2,644
P11,nma-nma.02.rtf,nma-nma,2,2,635
P08,nma-nma.02.rtf,nma-nma,2,2,635
P01,nma-nma.02.rtf,nma-nma,2,2,629
P28,nma-nma.02.rtf,nma-nma,2,2,606
P28,nma-nma.02.rtf,nma-nma,2,2,596
P23,nma-nma.02.rtf,nma-nma,2,2,584
P19,nma-nma.02.rtf,nma-nma,2,2,577
P30,nma-nma.02.rtf,nma-nma,2,2,552
P32,nma-nma.02.rtf,nma-nma,2,2,547
P30,nma-nma.02.rtf,nma-nma,2,2,537
P37,nma-nma.02.rtf,nma-nma,2,2,533
P30,nma-nma.02.rtf,nma-nma,2,2,528
P19,nma-nma.02.rtf,nma-nma,2,2,523
P08,nma-nma.02.rtf,nma-nma,2,2,498
P19,nma-nma.02.rtf,nma-nma,2,2,498
P20,nma-nma.02.rtf,nma-nma,2,2,498
P02,nma-nma.02.rtf,nma-nma,2,2,493
P23,nma-nma.02.rtf,nma-nma,2,2,493
P01,nma-nma.02.rtf,nma-nma,2,2,493
P24,nma-nma.02.rtf,nma-nma,2,2,483
P25,nma-nma.02.rtf,nma-nma,2,2,483
P01,nma-nma.02.rtf,nma-nma,2,2,452
P11,nma-nma.02.rtf,nma-nma,2,2,445
P28,nma-nma.02.rtf,nma-nma,2,2,435
P15,nma-nma.02.rtf,nma-nma,2,2,435
P20,nma-nma.02.rtf,nma-nma,2,2,430
P25,nma-nma.02.rtf,nma-nma,2,2,427
P20,nma-nma.02.rtf,nma-nma,2,2,425
P21,nma-nma.02.rtf,nma-nma,2,2,425
P25,nma-nma.02.rtf,nma-nma,2,2,423
P11,nma-nma.02.rtf,nma-nma,2,2,421
P29,nma-nma.02.rtf,nma-nma,2,2,420
P24,nma-nma.02.rtf,nma-nma,2,2,412
P26,nma-nma.02.rtf,nma-nma,2,2,392
P04,nma-nma.02.rtf,nma-nma,2,2,389
P23,nma-nma.02.rtf,nma-nma,2,2,377
P14,nma-nma.02.rtf,nma-nma,2,2,376
P28,nma-nma.02.rtf,nma-nma,2,2,376
P15,nma-nma.02.rtf,nma-nma,2,2,371
P25,nma-nma.02.rtf,nma-nma,2,2,367
P17,nma-nma.02.rtf,nma-nma,2,2,362
P02,nma-nma.02.rtf,nma-nma,2,2,361
P11,nma-nma.02.rtf,nma-nma,2,2,357
P12,nma-nma.02.rtf,nma-nma,2,2,347
P18,nma-nma.02.rtf,nma-nma,2,2,342
P18,nma-nma.02.rtf,nma-nma,2,2,342
P14,nma-nma.02.rtf,nma-nma,2,2,342
P25,nma-nma.02.rtf,nma-nma,2,2,327
P12,nma-nma.02.rtf,nma-nma,2,2,318
P09,nma-nma.02.rtf,nma-nma,2,2,308
P25,nma-nma.02.rtf,nma-nma,2,2,302
P21,nma-nma.02.rtf,nma-nma,2,2,293
P37,nma-nma.02.rtf,nma-nma,2,2,288
P31,nma-nma.02.rtf,nma-nma,2,2,278
P23,nma-nma.02.rtf,nma-nma,2,2,276
P21,nma-nma.02.rtf,nma-nma,2,2,269
P06,nma-nma.02.rtf,nma-nma,2,2,268
P04,nma-nma.02.rtf,nma-nma,2,2,264
P35,nma-nma.02.rtf,nma-nma,2,2,259
P18,nma-nma.02.rtf,nma-nma,2,2,254
P18,nma-nma.02.rtf,nma-nma,2,2,254
P08,nma-nma.02.rtf,nma-nma,2,2,249
P08,nma-nma.02.rtf,nma-nma,2,2,249
P27,nma-nma.02.rtf,nma-nma,2,2,244
P28,nma-nma.02.rtf,nma-nma,2,2,244
P29,nma-nma.02.rtf,nma-nma,2,2,244
P31,nma-nma.02.rtf,nma-nma,2,2,244
P19,nma-nma.02.rtf,nma-nma,2,2,239
P26,nma-nma.02.rtf,nma-nma,2,2,226
P11,nma-nma.02.rtf,nma-nma,2,2,225
P04,nma-nma.02.rtf,nma-nma,2,2,220
P01,nma-nma.02.rtf,nma-nma,2,2,216
P35,nma-nma.02.rtf,nma-nma,2,2,215
P31,nma-nma.02.rtf,nma-nma,2,2,210
P15,nma-nma.02.rtf,nma-nma,2,2,205
P15,nma-nma.02.rtf,nma-nma,2,2,205
P18,nma-nma.02.rtf,nma-nma,2,2,200
P37,nma-nma.02.rtf,nma-nma,2,2,200
P27,nma-nma.02.rtf,nma-nma,2,2,195
P37,nma-nma.02.rtf,nma-nma,2,2,190
P37,nma-nma.02.rtf,nma-nma,2,2,185
P28,nma-nma.02.rtf,nma-nma,2,2,180
P04,nma-nma.02.rtf,nma-nma,2,2,169
P27,nma-nma.02.rtf,nma-nma,2,2,166
P20,nma-nma.02.rtf,nma-nma,2,2,166
P12,nma-nma.02.rtf,nma-nma,2,2,161
P24,nma-nma.02.rtf,nma-nma,2,2,161
P26,nma-nma.02.rtf,nma-nma,2,2,161
P12,nma-nma.02.rtf,nma-nma,2,2,156
P06,nma-nma.02.rtf,nma-nma,2,2,151
P19,nma-nma.02.rtf,nma-nma,2,2,151
P07,nma-nma.02.rtf,nma-nma,2,2,151
P07,nma-nma.02.rtf,nma-nma,2,2,146
P32,nma-nma.02.rtf,nma-nma,2,2,136
P20,nma-nma.02.rtf,nma-nma,2,2,132
P18,nma-nma.02.rtf,nma-nma,2,2,132
P27,nma-nma.02.rtf,nma-nma,2,2,127
P04,nma-nma.02.rtf,nma-nma,2,2,127
P20,nma-nma.02.rtf,nma-nma,2,2,122
P30,nma-nma.02.rtf,nma-nma,2,2,122
P13,nma-nma.02.rtf,nma-nma,2,2,122
P12,nma-nma.02.rtf,nma-nma,2,2,122
P07,nma-nma.02.rtf,nma-nma,2,2,117
P07,nma-nma.02.rtf,nma-nma,2,2,117
P03,nma-nma.02.rtf,nma-nma,2,2,112
P21,nma-nma.02.rtf,nma-nma,2,2,107
P24,nma-nma.02.rtf,nma-nma,2,2,105
P37,nma-nma.02.rtf,nma-nma,2,2,102
P17,nma-nma.02.rtf,nma-nma,2,2,102
P27,nma-nma.02.rtf,nma-nma,2,2,98
P34,nma-nma.02.rtf,nma-nma,2,2,92
P02,nma-nma.02.rtf,nma-nma,2,2,88
P28,nma-nma.02.rtf,nma-nma,2,2,83
P35,nma-nma.02.rtf,nma-nma,2,2,78
P34,nma-nma.02.rtf,nma-nma,2,2,78
P35,nma-nma.02.rtf,nma-nma,2,2,78
P22,nma-nma.02.rtf,nma-nma,2,2,75
P16,nma-nma.02.rtf,nma-nma,2,2,63
P16,nma-nma.02.rtf,nma-nma,2,2,63
P03,nma-nma.02.rtf,nma-nma,2,2,58
P29,nma-nma.02.rtf,nma-nma,2,2,58
P06,nma-nma.02.rtf,nma-nma,2,2,58
P07,nma-nma.02.rtf,nma-nma,2,2,58
P24,nma-nma.02.rtf,nma-nma,2,2,55
P03,nma-nma.02.rtf,nma-nma,2,2,53
P03,nma-nma.02.rtf,nma-nma,2,2,53
P03,nma-nma.02.rtf,nma-nma,2,2,53
P31,nma-nma.02.rtf,nma-nma,2,2,53
P29,nma-nma.02.rtf,nma-nma,2,2,53
P32,nma-nma.02.rtf,nma-nma,2,2,53
P26,nma-nma.02.rtf,nma-nma,2,2,50
P02,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P11,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P20,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,0
P27,nma-nma.02.rtf,nma-nma,2,2,0
P29,nma-nma.02.rtf,nma-nma,2,2,0
P31,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P07,nma-nma.02.rtf,nma-nma,2,2,0
P08,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P18,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P23,nma-nma.02.rtf,nma-nma,2,2,0
P29,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P11,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P26,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P07,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P11,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P18,nma-nma.02.rtf,nma-nma,2,2,0
P21,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P27,nma-nma.02.rtf,nma-nma,2,2,0
P31,nma-nma.02.rtf,nma-nma,2,2,0
P32,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P03,nma-nma.02.rtf,nma-nma,2,2,0
P04,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P07,nma-nma.02.rtf,nma-nma,2,2,0
P08,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P18,nma-nma.02.rtf,nma-nma,2,2,0
P20,nma-nma.02.rtf,nma-nma,2,2,0
P21,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P23,nma-nma.02.rtf,nma-nma,2,2,0
P26,nma-nma.02.rtf,nma-nma,2,2,0
P27,nma-nma.02.rtf,nma-nma,2,2,0
P29,nma-nma.02.rtf,nma-nma,2,2,0
P31,nma-nma.02.rtf,nma-nma,2,2,0
P32,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P37,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P03,nma-nma.02.rtf,nma-nma,2,2,0
P04,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P19,nma-nma.02.rtf,nma-nma,2,2,0
P20,nma-nma.02.rtf,nma-nma,2,2,0
P21,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P23,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,0
P25,nma-nma.02.rtf,nma-nma,2,2,0
P26,nma-nma.02.rtf,nma-nma,2,2,0
P28,nma-nma.02.rtf,nma-nma,2,2,0
P29,nma-nma.02.rtf,nma-nma,2,2,0
P30,nma-nma.02.rtf,nma-nma,2,2,0
P32,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P37,nma-nma.02.rtf,nma-nma,2,2,0
P01,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P03,nma-nma.02.rtf,nma-nma,2,2,0
P04,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P07,nma-nma.02.rtf,nma-nma,2,2,0
P08,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P12,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P14,nma-nma.02.rtf,nma-nma,2,2,0
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P18,nma-nma.02.rtf,nma-nma,2,2,0
P19,nma-nma.02.rtf,nma-nma,2,2,0
P20,nma-nma.02.rtf,nma-nma,2,2,0
P21,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P23,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,0
P25,nma-nma.02.rtf,nma-nma,2,2,0
P26,nma-nma.02.rtf,nma-nma,2,2,0
P27,nma-nma.02.rtf,nma-nma,2,2,0
P28,nma-nma.02.rtf,nma-nma,2,2,0
P29,nma-nma.02.rtf,nma-nma,2,2,0
P30,nma-nma.02.rtf,nma-nma,2,2,0
P31,nma-nma.02.rtf,nma-nma,2,2,0
P32,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P37,nma-nma.02.rtf,nma-nma,2,2,0
P03,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P02,nma-nma.02.rtf,nma-nma,2,2,0
P03,nma-nma.02.rtf,nma-nma,2,2,0
P05,nma-nma.02.rtf,nma-nma,2,2,0
P06,nma-nma.02.rtf,nma-nma,2,2,0
P08,nma-nma.02.rtf,nma-nma,2,2,0
P09,nma-nma.02.rtf,nma-nma,2,2,0
P10,nma-nma.02.rtf,nma-nma,2,2,0
P11,nma-nma.02.rtf,nma-nma,2,2,0
P13,nma-nma.02.rtf,nma-nma,2,2,0
P15,nma-nma.02.rtf,nma-nma,2,2,0
P16,nma-nma.02.rtf,nma-nma,2,2,0
P17,nma-nma.02.rtf,nma-nma,2,2,0
P22,nma-nma.02.rtf,nma-nma,2,2,0
P24,nma-nma.02.rtf,nma-nma,2,2,0
P26,nma-nma.02.rtf,nma-nma,2,2,0
P27,nma-nma.02.rtf,nma-nma,2,2,0
P33,nma-nma.02.rtf,nma-nma,2,2,0
P34,nma-nma.02.rtf,nma-nma,2,2,0
P35,nma-nma.02.rtf,nma-nma,2,2,0
P36,nma-nma.02.rtf,nma-nma,2,2,0
P14,nma-nma.03.rtf,nma-nma,2,2,2885
P14,nma-nma.03.rtf,nma-nma,2,2,2044
P01,nma-nma.03.rtf,nma-nma,2,2,1908
P37,nma-nma.03.rtf,nma-nma,2,2,1897
P26,nma-nma.03.rtf,nma-nma,2,2,1882
P14,nma-nma.03.rtf,nma-nma,2,2,1702
P23,nma-nma.03.rtf,nma-nma,2,2,1627
P08,nma-nma.03.rtf,nma-nma,2,2,1467
P12,nma-nma.03.rtf,nma-nma,2,2,1428
P23,nma-nma.03.rtf,nma-nma,2,2,1400
P17,nma-nma.03.rtf,nma-nma,2,2,1384
P06,nma-nma.03.rtf,nma-nma,2,2,1271
P25,nma-nma.03.rtf,nma-nma,2,2,1267
P37,nma-nma.03.rtf,nma-nma,2,2,1202
P14,nma-nma.03.rtf,nma-nma,2,2,1183
P19,nma-nma.03.rtf,nma-nma,2,2,1144
P25,nma-nma.03.rtf,nma-nma,2,2,981
P11,nma-nma.03.rtf,nma-nma,2,2,953
P19,nma-nma.03.rtf,nma-nma,2,2,929
P14,nma-nma.03.rtf,nma-nma,2,2,929
P25,nma-nma.03.rtf,nma-nma,2,2,891
P15,nma-nma.03.rtf,nma-nma,2,2,875
P25,nma-nma.03.rtf,nma-nma,2,2,850
P31,nma-nma.03.rtf,nma-nma,2,2,846
P29,nma-nma.03.rtf,nma-nma,2,2,831
P08,nma-nma.03.rtf,nma-nma,2,2,821
P17,nma-nma.03.rtf,nma-nma,2,2,821
P01,nma-nma.03.rtf,nma-nma,2,2,795
P22,nma-nma.03.rtf,nma-nma,2,2,785
P01,nma-nma.03.rtf,nma-nma,2,2,760
P08,nma-nma.03.rtf,nma-nma,2,2,743
P12,nma-nma.03.rtf,nma-nma,2,2,743
P14,nma-nma.03.rtf,nma-nma,2,2,738
P08,nma-nma.03.rtf,nma-nma,2,2,723
P37,nma-nma.03.rtf,nma-nma,2,2,694
P12,nma-nma.03.rtf,nma-nma,2,2,684
P06,nma-nma.03.rtf,nma-nma,2,2,669
P37,nma-nma.03.rtf,nma-nma,2,2,650
P26,nma-nma.03.rtf,nma-nma,2,2,639
P02,nma-nma.03.rtf,nma-nma,2,2,630
P26,nma-nma.03.rtf,nma-nma,2,2,608
P35,nma-nma.03.rtf,nma-nma,2,2,596
P14,nma-nma.03.rtf,nma-nma,2,2,586
P14,nma-nma.03.rtf,nma-nma,2,2,586
P08,nma-nma.03.rtf,nma-nma,2,2,577
P06,nma-nma.03.rtf,nma-nma,2,2,572
P19,nma-nma.03.rtf,nma-nma,2,2,552
P22,nma-nma.03.rtf,nma-nma,2,2,548
P08,nma-nma.03.rtf,nma-nma,2,2,547
P12,nma-nma.03.rtf,nma-nma,2,2,537
